"","happ1_emot_hap","happ1_emot_sat","happ1_emot_enj","happ1_emot_ala","happ1_emot_sca","happ1_emot_fea","happ1_emot_irr","happ1_emot_agg","happ1_emot_ann","happ1_supp_dif","happ1_supp_con","happ2_emot_hap","happ2_emot_sat","happ2_emot_enj","happ2_emot_ala","happ2_emot_sca","happ2_emot_fea","happ2_emot_irr","happ2_emot_agg","happ2_emot_ann","happ2_supp_dif","happ2_supp_con","angr1_emot_hap","angr1_emot_sat","angr1_emot_enj","angr1_emot_ala","angr1_emot_sca","angr1_emot_fea","angr1_emot_irr","angr1_emot_agg","angr1_emot_ann","angr1_supp_dif","angr1_supp_con","angr2_emot_hap","angr2_emot_sat","angr2_emot_enj","angr2_emot_ala","angr2_emot_sca","angr2_emot_fea","angr2_emot_irr","angr2_emot_agg","angr2_emot_ann","angr2_supp_dif","angr2_supp_con","neut1_emot_hap","neut1_emot_sat","neut1_emot_enj","neut1_emot_ala","neut1_emot_sca","neut1_emot_fea","neut1_emot_irr","neut1_emot_agg","neut1_emot_ann","neut1_supp_dif","neut1_supp_con","neut2_emot_hap","neut2_emot_sat","neut2_emot_enj","neut2_emot_ala","neut2_emot_sca","neut2_emot_fea","neut2_emot_irr","neut2_emot_agg","neut2_emot_ann","neut2_supp_dif","neut2_supp_con","indiv_gend_var","indiv_agee_var","indiv_maia_001","indiv_maia_002","indiv_maia_003","indiv_maia_004","indiv_maia_005","indiv_maia_006","indiv_maia_007","indiv_maia_008","indiv_maia_009","indiv_maia_010","indiv_maia_011","indiv_maia_012","indiv_maia_013","indiv_maia_014","indiv_maia_015","indiv_maia_016","indiv_maia_017","indiv_maia_018","indiv_maia_019","indiv_maia_020","indiv_maia_021","indiv_maia_022","indiv_maia_023","indiv_maia_024","indiv_maia_025","indiv_maia_026","indiv_maia_027","indiv_maia_028","indiv_maia_029","indiv_maia_030","indiv_maia_031","indiv_maia_032","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block1.order","block2.order","exper_note_var","happ1.happy","happ1.anger","angr1.happy","angr1.anger","neut1.happy","neut1.anger","happ2.happy","happ2.anger","angr2.happy","angr2.anger","neut2.happy","neut2.anger"
"202",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,20,3,5,4,5,2,2,5,5,4,4,2,2,2,2,3,3,4,4,4,3,4,4,4,4,4,5,5,2,2,4,4,4,"KLP",304,"neg",4,0,1,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","N/A",0,0,0,0,0,0,0,0,0,0,0,0
"203",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,7,2,19,5,5,5,5,2,2,3,2,3,2,3,3,4,3,3,3,4,5,2,4,5,5,3,3,3,3,3,2,3,4,5,5,"BAF",305,"neg",4,0,0,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","answered all questions as expected
didn't believe in FFH
knew which group he was in",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,19,4,5,4,5,1,1,4,2,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,"BAF",306,"neu",1,0,0,0,"Anger1|Neutral1|Happy1","Anger2|Happy2|Neutral2","guessed wrong group, but was surprised that we were interested in emotion so i believe he was still affected by the trial
believes facial expressions are tied to emotions, but not causal w/o stimuli",0,0,0,0.333333333333333,0,0,0,0,0,0,0,0
"205",0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,3,1,20,5,3,3,4,4,2,3,2,2,3,3,4,2,3,3,3,3,4,2,4,4,3,2,3,3,4,3,2,3,3,3,3,"TSS",307,"neg",4,1,1,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","Mild confusion over GSRs, but correctly guessed Negative demand group and agreed with presented hypo",0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0
"206",4,2,3,2,0,0,0,0,0,1,6,4,4,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,1,1,5,0,0,0,1,0,0,0,3,0,1,6,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,3,1,4,2,21,4,4,4,5,2,2,5,4,5,3,3,5,4,5,2,4,5,2,5,4,3,2,4,4,4,5,2,2,4,5,5,5,"TSS",308,"pos",4,4,0,0,"Anger1|Neutral1|Happy1","Happy2|Neutral2|Anger2","Brief confusion over role of GSRs in the study",3,0,0,1.33333333333333,0,0.666666666666667,3.66666666666667,0,0,1,0,1
"207",0,0,0,0,0,0,0,0,0,1,5,3,3,3,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,3,1,19,4,5,3,3,3,4,4,3,2,4,3,3,2,3,2,2,2,1,4,5,4,5,2,4,5,4,4,3,2,2,5,4,"rev",309,"neg",3,3,1,0,"Happy1|Neutral1|Anger1","Neutral2|Anger2|Happy2","part is very insightful. 

she hyp: that expression---> emotion and her reasoning: ""I have always heard that expression inf emotion, i expect it""

little skeptic of GSR

diagreed with our NEG hyp",0,0,0,0,0,0,3,1,0,0.333333333333333,0,0
"208",2,3,3,0,0,0,0,0,0,1,3,3,2,2,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,3,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,4,1,18,3,5,4,4,4,3,3,2,2,2,3,1,2,2,2,4,3,4,4,4,5,4,2,2,2,1,2,1,2,3,5,5,"rev",310,"neu",1,3,1,0,"Happy1|Neutral1|Anger1","Neutral2|Anger2|Happy2","part believed that emotions inf expressions

part started falling asleep in debriefing a little

the mouse kept moving to my screen during study",2.66666666666667,0,0.666666666666667,0,0,0.333333333333333,2.33333333333333,0,1.66666666666667,0,0,0
"209",4,3,4,0,0,0,1,0,0,1,3,3,3,3,0,0,0,0,1,1,1,3,4,1,2,2,0,0,1,0,2,2,4,1,1,1,2,0,0,2,3,0,3,4,3,2,2,0,0,1,1,1,1,1,4,1,2,1,0,0,0,1,1,2,2,4,2,19,4,4,5,3,2,2,4,5,4,2,3,4,2,2,4,4,2,3,5,5,5,5,3,2,2,3,2,3,4,2,1,4,"CGS",311,"pos",4,0,0,0,"Anger1|Neutral1|Happy1","Neutral2|Anger2|Happy2","He understood everything well, sharp guy. He guessed right and doesn't believe in the link between expression and emotion. He said he was trying to hold back laughter while doing the expressions because he found them funny. He wasn't expecting us to be recording and was talking t himself.",3.66666666666667,0.333333333333333,2.33333333333333,1,2.33333333333333,1,3,0.666666666666667,1,1.66666666666667,1.33333333333333,1.33333333333333
"210",1,0,1,0,0,0,0,0,0,1,4,2,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,6,0,0,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,2,19,2,3,3,4,4,5,4,2,3,2,2,3,1,2,3,2,4,4,3,4,5,4,3,2,4,3,2,3,4,2,3,4,"JOB",312,"neu",0,4,0,0,"Neutral1|Happy1|Anger1","Anger2|Happy2|Neutral2","Pt seemed agitated during trials a.e.b. eye rolling during trials. During debriefing, pt stated that he did feel more agitated following scowls, and happier during the smiling trials. Pt saw this study ""as is,"" and believed it to be about GSR & movements. ",0.666666666666667,0,0,0.666666666666667,0,0,2.33333333333333,0,0,0.333333333333333,0,0
"211",4,3,3,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,1,4,1,1,2,0,0,0,0,0,0,3,6,0,0,0,1,1,1,0,0,0,4,7,1,19,5,5,2,5,3,5,5,3,5,5,3,5,4,4,5,5,5,5,5,5,5,5,3,1,1,4,5,2,3,5,4,5,"JOB",313,"pos",1,4,0,0,"Anger1|Happy1|Neutral1","Neutral2|Happy2|Anger2","Pt thinks that smiling impacts happiness because she smiles when she is happy. Pt does not think scowling makes her angrier, because she does not scowl when she is angry. ",3.33333333333333,0,0,0,1.33333333333333,0,1,0,0,0.666666666666667,0,0
"212",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,1,1,1,18,5,5,5,5,1,2,3,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,3,2,2,3,2,4,"CGS",314,"neg",3,2,3,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","I'm not sure how well she made the facial movements, please check it. She got the connection, but was very ambivalent about believing it. She guessed her group right and also guessed that a camera was around somewhere.",0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,2,0
"213",2,1,0,0,0,0,0,0,0,2,4,2,1,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,2,4,3,1,2,0,0,0,0,0,0,2,3,2,2,1,0,0,0,0,0,0,1,3,1,2,2,0,0,0,0,0,0,1,3,2,18,4,5,2,5,1,3,4,2,2,3,2,3,5,4,4,3,4,1,2,2,5,3,2,4,5,5,1,1,3,4,3,4,"CGS",315,"pos",3,1,0,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","he got the connection. He thought the connection depended on context, sitting in a room and smiling wouldn't do it. He guessed correctly and was surprised about the recording. Also I forgot to have him put his phone in the basket.",1,0,0.333333333333333,0,1.66666666666667,0,1,0.666666666666667,2,0,1.66666666666667,0
"214",1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,6,1,19,4,5,5,5,2,2,4,3,2,5,5,4,4,5,2,5,5,1,5,5,5,1,2,4,4,4,5,1,2,5,5,4,"RCM",316,"pos",1,3,1,0,"Anger1|Neutral1|Happy1","Happy2|Neutral2|Anger2","Posed clear facial expressions. Aware of the connection between facial movements and the supposed skin readings. Continued to make that connection to emotions influencing the readings due to facial movements. Believes in the facial feedback hypothesis when smiling but not when scowling. had trouble scowling as according to the directions. Suspicious of webcam activity before deception was revealed, despite the biopac machine being utilized. Remembered the correct group they were participating in and not surprised about any of the deception due to deceptions in previous studies. Seemed very willing to discuss and mentioned that they had learned about the facial feedback hypothesis in psychology class. ",0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0
"215",3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,3,3,3,5,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,1,1,1,4,2,20,3,4,3,4,5,5,5,2,2,4,4,3,2,3,3,4,4,3,2,2,2,4,2,3,2,2,1,1,2,3,3,3,"TSS",317,"pos",4,3,1,0,"Anger1|Happy1|Neutral1","Happy2|Anger2|Neutral2","I messed up a few of the timings (initial consent form, turning on audio recording), leading to some wait times for the participant. Ultimately, manipulation was still successful. ",1,0,0,3,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1
"216",0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,6,4,4,4,0,0,0,0,0,0,1,6,5,5,5,0,0,0,0,0,0,1,2,1,18,1,1,1,1,5,1,5,1,1,5,1,1,1,1,1,1,1,5,3,5,1,5,1,1,1,1,1,1,5,2,2,2,"TSS",318,"neg",4,0,0,0,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","Incorrectly guessed they were in the positive demand group, but still bought into the negative hypo",0,0,0,0,4,0,0,0,0,0,5,0
"217",3,3,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,1,18,5,5,5,5,2,4,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,4,4,"KLP",319,"pos",4,1,1,1,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","Dr. Bob strikes again. Participant knew about thee study. also regarding the face study the participant said that the longer she stared at the faces the more the looked as if they were photoshopped and so he rating of faces was affected as she progressed.",2.33333333333333,0,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0
"218",3,3,1,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,19,4,5,3,5,3,3,5,4,2,4,3,3,2,3,3,2,4,2,2,4,5,3,2,2,1,2,1,1,1,4,4,4,"KLP",320,"neu",4,3,0,0,"Anger1|Happy1|Neutral1","Happy2|Anger2|Neutral2","was in the no demand characteristic yet knew that we were trying to figure out if facial expressions had an affect on emotions. said she believed smiling makes you feel happier but is not quite sure if frowning would cause you to feel unhappy. ",2.33333333333333,0,0,0,0,0,1.66666666666667,0,0,0,0,0
"219",4,4,4,0,0,0,0,0,0,1,5,4,4,4,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,1,1,6,2,0,0,0,0,0,1,1,1,1,6,3,1,3,0,0,0,0,0,0,1,6,2,2,2,0,0,0,0,0,0,1,6,2,20,3,5,4,4,2,3,4,4,3,3,5,5,3,4,4,2,3,4,5,5,5,5,3,3,4,3,4,2,2,4,4,4,"KLP",321,"pos",4,4,0,0,"Neutral1|Anger1|Happy1","Happy2|Neutral2|Anger2","N/A",4,0,0.666666666666667,0.333333333333333,2.33333333333333,0,4,0,0.666666666666667,1,2,0
"220",0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,21,4,4,5,5,3,4,4,4,5,5,2,4,4,4,4,4,5,5,4,3,5,4,2,3,2,3,3,1,4,5,5,5,"KLP",322,"pos",2,3,0,0,"Happy1|Anger1|Neutral1","Anger2|Neutral2|Happy2","Showed up 6 minutes late. Didn't pay attention at all. Guessed the wrong condition. Went through the second study in 3 minutes.",0,2,0,2,0,0,0,2,0,1,0,0
"221",2,3,1,0,0,0,0,0,0,2,5,1,1,1,0,0,0,0,0,0,2,6,0,1,1,0,0,0,2,2,1,1,6,1,1,0,0,0,0,2,2,1,3,5,1,1,1,0,0,0,0,0,0,2,6,1,2,0,0,0,0,0,0,0,1,4,1,19,4,4,3,5,2,5,5,2,2,4,4,1,4,2,3,2,3,4,1,5,5,1,4,1,3,1,1,1,3,4,4,4,"CGS",323,"pos",4,3,0,0,"Neutral1|Happy1|Anger1","Anger2|Neutral2|Happy2","Seemed confused during the facial expression portion, possibly in relation to the scowling instruction. Seemed to understand the links and guessed the right group. Had an interesting thought about how the expression-emotion effect could be related to the conditioning of usually feeling happy when smiling.",2,0,0.666666666666667,1.66666666666667,1,0,1,0,0.666666666666667,1.66666666666667,1,0
"222",2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,18,1,2,2,3,2,3,4,3,3,4,4,4,4,4,2,4,4,1,2,2,4,2,3,2,4,3,2,2,3,4,4,4,"rev",324,"neu",0,4,0,0,"Neutral1|Anger1|Happy1","Anger2|Happy2|Neutral2","very interesting part
He is very keen 

he hyp:: that FACE EXP---->EMOTION, because of our conditioned resp. of muscular movement to pos. stim. ""We are cond, to feel the response of happy to the muscular expression of a smile"" 

",1,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0
"223",0,4,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,5,0,2,2,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,1,4,2,20,1,3,4,5,4,3,4,1,2,4,4,4,3,3,4,4,4,2,2,2,4,3,4,3,4,3,2,2,2,4,4,3,"rev",325,"pos",2,1,2,0,"Happy1|Anger1|Neutral1","Anger2|Happy2|Neutral2","part disagrees with initial hyp

***After consent for audio, when I went to turn on recording, the audio recorder began recording but popped up on the part's screen during the debriefing


",1.33333333333333,0,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0,1.33333333333333,0,0.666666666666667,0
"224",1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,1,19,3,4,4,3,3,2,3,3,4,3,2,2,2,2,3,3,4,3,4,4,5,5,3,3,3,3,4,2,3,3,4,4,"KLP",326,"neu",0,4,0,0,"Happy1|Neutral1|Anger1","Anger2|Happy2|Neutral2","if they did make facial expressions they were extremely subtle but doe not appear that they made any of the faces also..... apparently she was actually supposed to be in the Sydney study but claimed to be in the physical movements study",0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.333333333333333,0.333333333333333,0,0
"225",0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1,2,20,4,4,3,4,3,3,4,1,2,4,3,4,3,4,4,3,3,4,3,4,4,4,4,4,4,3,3,3,4,4,4,4,"BAF",327,"neu",2,0,0,1,"Happy1|Anger1|Neutral1","Happy2|Neutral2|Anger2","knew group,
didn't believe in FFH,
was taught by Dr. Bob that FFH isn't real",0,0,0,0,0,0,0,0,0,0,0,0
"226",5,5,5,0,0,0,0,0,0,1,7,4,4,4,0,0,0,0,0,0,1,6,4,4,4,0,0,0,0,0,0,1,7,2,2,2,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,2,7,1,18,2,3,3,3,2,4,4,5,5,2,2,2,2,2,1,1,2,1,3,4,4,2,3,2,4,4,3,1,3,3,3,3,"CGS",328,"pos",3,3,0,0,"Happy1|Anger1|Neutral1","Neutral2|Anger2|Happy2","She made a confused face before scowling, I think we need a better way to explaining to them what we want out of that facial expression. She felt that the effect worked on her when she smiled for the test but not when she scowled. She guessed that right group and guessed the possibility that we were recording.",5,0,4,0,0,0,4,0,2,0,0,0
"227",0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1,0,1,3,5,0,0,0,0,0,0,1,0,2,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,21,4,3,3,4,2,5,5,4,4,2,4,2,2,3,2,2,2,3,2,5,4,4,2,2,3,4,2,1,2,1,1,2,"TSS",329,"neu",1,1,0,0,"Happy1|Anger1|Neutral1","Neutral2|Happy2|Anger2","Participant hesitantly guessed at connection between faces and emotion, didn't believe in FFH",0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0,0.666666666666667,0,1,0,0
"228",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,19,3,4,2,3,4,4,4,4,4,2,2,2,1,1,1,2,2,4,4,5,3,5,3,4,4,3,2,2,2,4,3,4,"TSS",330,"neg",4,0,1,0,"Happy1|Neutral1|Anger1","Neutral2|Anger2|Happy2","Manipulation successful, and correctly guessed group. Also, participant thought I was going to jump out and scare her?",0,0,0,0,0,0,0,0,0,0,0,0
"229",2,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,18,3,4,4,2,4,3,5,2,4,3,4,2,2,4,4,3,4,3,2,4,5,4,5,3,4,4,3,2,2,3,4,4,"CGS",331,"pos",1,3,0,0,"Neutral1|Happy1|Anger1","Anger2|Happy2|Neutral2","He was a little out of it, it took a bit of leading before he mentioned the link between facial expression and emotion. He guessed the right group. He found it weird when our hypothesis was mentioned in the prep stage.",1,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0
"230",0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,1,19,3,4,2,2,4,3,4,4,4,1,4,3,2,3,2,3,4,3,4,4,4,2,2,2,1,1,3,2,3,2,2,3,"CGS",332,"neg",3,0,2,0,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","She guessed the right group before I asked. She doesn't believe the FFA. She felt odd about the manipulation, many notice it is odd to mention the hypothesis. 

When the computer goes to sleep the recording stopped.",0,0,0,0,0,0,0,0,0,0,0,0
"231",1,1,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,19,4,4,2,3,2,3,3,4,5,1,2,3,1,2,2,2,1,1,2,2,3,3,2,2,2,2,3,1,2,2,2,2,"KLP",333,"pos",4,4,1,1,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","they had heard about the study from a roommate but all that was disclosed was the fact that she should participate in tis study because it was easy no information pertaining to the actual study itself. she was yawning a lot during the study but appeared to be completely awake. although she was completely on board with the study during the debriefing as in she could recount everything i said back to her yet when i inquired about which group she was in she replied with the wrong group so I don't know what was up with that. ",1,0,0,0,0.333333333333333,0,1,0,0,0.666666666666667,0,0
"232",3,3,3,0,0,0,0,0,1,1,3,3,3,3,0,0,0,0,0,0,2,3,0,0,0,1,1,0,3,3,2,4,5,0,0,0,1,0,0,2,3,3,3,4,1,1,1,0,0,0,2,1,3,1,4,1,1,0,0,0,0,2,2,3,1,3,2,18,4,5,2,3,2,4,5,2,4,2,4,2,2,5,4,5,2,5,4,5,4,4,2,4,3,2,2,1,4,5,5,5,"CGS",334,"pos",3,4,0,0,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","Guessed right. Made a connection between the scowl face being hard to make and it being frustrating because of that. Webcam not a surprise.",3,0.333333333333333,0,2.66666666666667,1,2,3,0,0,2.66666666666667,0.666666666666667,2.33333333333333
"233",2,1,2,0,0,0,0,0,0,1,6,2,2,2,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,2,6,1,1,1,0,0,0,1,0,1,3,7,1,2,2,0,0,0,0,0,0,1,6,1,1,1,0,0,0,1,0,0,1,5,1,18,4,4,4,4,2,4,4,4,5,2,4,4,3,2,3,1,3,4,4,5,5,4,2,4,4,5,5,2,5,5,5,5,"BAF",335,"neg",4,2,0,0,"Neutral1|Anger1|Happy1","Happy2|Neutral2|Anger2","had a very good grasp on the study hypothesis, very engaged and good memory
thought study was objective and well-designed
believed all deceptions",1.66666666666667,0,0.666666666666667,0,1.66666666666667,0,2,0,1,0.666666666666667,1,0.333333333333333
"234",2,3,2,0,0,0,0,0,2,1,6,3,2,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,1,1,5,0,0,1,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,1,4,1,19,4,4,3,4,2,2,4,4,5,2,4,4,4,4,3,3,4,4,4,5,5,5,3,3,4,4,3,3,4,4,4,4,"CGS",336,"pos",4,2,1,0,"Happy1|Neutral1|Anger1","Anger2|Happy2|Neutral2","She understood the FFH connection, especially due to knowing about previous studies. She guessed the correct group. She wondered about a recording but wasn't sure.",2.33333333333333,0.666666666666667,0,1,0,0.666666666666667,2.33333333333333,0,0.333333333333333,1,0,0.666666666666667
"235",1,0,0,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,1,6,1,1,1,1,0,0,0,0,0,4,6,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,1,25,4,4,3,2,2,3,4,2,3,2,2,2,3,2,3,2,3,4,4,4,2,3,2,2,3,3,3,2,2,3,3,3,"rev",377,"neu",1,0,0,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","tied expression to emotion initially, but didn't really know why or what the purpose of this was. Did not believe exp--->emot
very perceptive and a deep thinker",0.333333333333333,0,1,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0
"236",1,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,2,1,0,3,3,0,1,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,1,2,3,1,21,3,3,2,4,2,2,3,2,2,2,3,2,3,3,2,2,3,3,3,2,3,4,2,2,2,2,2,1,2,4,5,4,"TSS",338,"pos",4,4,2,0,"Neutral1|Happy1|Anger1","Happy2|Neutral2|Anger2","Participant correctly guessed group, manipulation was also successful ",0.666666666666667,0.333333333333333,0,1,0.333333333333333,0.666666666666667,1.33333333333333,0,0,1,0.333333333333333,0.333333333333333
"237",4,3,3,0,0,0,1,0,0,1,6,3,2,1,0,0,0,0,0,0,1,5,2,0,2,0,0,0,0,2,0,1,6,0,1,0,0,0,0,2,1,1,1,6,0,1,0,0,0,0,1,0,3,1,5,0,1,0,0,0,0,2,0,2,1,5,1,19,4,3,4,4,3,5,5,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,4,3,4,4,"BAF",339,"pos",4,1,0,0,"Happy1|Anger1|Neutral1","Anger2|Neutral2|Happy2","knew interest in effect of facial expression on emotion, didnt quite believe in ffh, knew group",3.33333333333333,0.333333333333333,1.33333333333333,0.666666666666667,0.333333333333333,1.33333333333333,2,0,0.333333333333333,1.33333333333333,0.333333333333333,1.33333333333333
